Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Investment Stage,Description,Regions,Founded Date,Founded Date Precision,Website,LinkedIn,Number of Portfolio Organizations,Number of Lead Investments,Number of Exits (IPO)
LG Capital,https://www.crunchbase.com/organization/lg-capital,"Incubator, Venture Capital",3,1,"Pfaffikon, Zurich, Switzerland","Early Stage Venture, Seed","LG Capital is a venture capital specialist that focuses on identifying, coaching, and investing in founding teams.","Europe, Middle East, and Africa (EMEA)",,,https://www.lg-cap.com/,https://www.linkedin.com/company/lg-capital-ag,3,,
Talent Kick,https://www.crunchbase.com/organization/talent-kick,Accelerator,3,,"Zürich, Zurich, Switzerland",,Talent Kick will assist you in finding a co-founder with complementary skills and gaining hands-on entrepreneurial experience.,"Europe, Middle East, and Africa (EMEA)",,,https://www.talentkick.ch,https://www.linkedin.com/company/talent-kick,3,3,
Switzerland Innovation Park Innovaare,https://www.crunchbase.com/organization/park-innovaare,Accelerator,3,,"Villigen, Aargau, Switzerland",,Switzerland Innovation Park Innovaare is a centre where innovations can be promoted based on the PSI’s large-scale research facilities.,"Europe, Middle East, and Africa (EMEA)",2015-01-01,year,http://parkinnovaare.ch,https://www.linkedin.com/company/parkinnovaare/,3,2,
Boldbrain Startup Challenge,https://www.crunchbase.com/organization/boldbrain-startup-challenge,Accelerator,3,,"Manno, Ticino, Switzerland","Grant, Non Equity Assistance",Boldbrain Startup Challenge is an acceleration program aimed at early stage startups or entrepreneurs with innovative ideas.,"Europe, Middle East, and Africa (EMEA)",2018-01-01,year,https://boldbrain.ch,https://www.linkedin.com/company/boldbrain,3,3,
WidInvest,https://www.crunchbase.com/organization/widinvest-ag,Angel Group,3,,"Zug, Zug, Switzerland","Convertible Note, Seed",WidInvest is a boutique Family office venture capital arm. ,"Europe, Middle East, and Africa (EMEA)",2013-01-01,year,https://widinvest.com ,,2,,
Mountain Labs,https://www.crunchbase.com/organization/mountain-labs,Incubator,3,,"Saanen, Bern, Switzerland","Early Stage Venture, Seed","Mountain Labs AG, an incubator specialized in funding innovative technology.","Europe, Middle East, and Africa (EMEA)",2021-01-01,year,https://mountainlabs.ch/,https://www.linkedin.com/company/mountainlabsswitzerland/,3,,
Foundation for technological innovation,https://www.crunchbase.com/organization/foundation-for-technological-innovation,University Program,3,,"Biel, Bern, Switzerland",Seed,Foundation for technological innovation provides support for start-up founders with projects based in the business and residential area.,"Europe, Middle East, and Africa (EMEA)",2005-01-01,year,https://sti-stiftung.ch,https://www.linkedin.com/company/sti-stiftung,3,1,
Pioneering Ventures,https://www.crunchbase.com/organization/pioneering-ventures,Incubator,3,,"Zürich, Zurich, Switzerland",,"Pioneering Ventures is specializing in incubating and building large-scale, vertically-integrated agri-food businesses.","Europe, Middle East, and Africa (EMEA)",2004-01-01,year,http://www.pioneering-ventures.ch,https://www.linkedin.com/company/pioneering-ventures,2,2,
Swiss Innovation Challenge,https://www.crunchbase.com/organization/swiss-innovation-challenge,Accelerator,3,,"Pratteln, Basel-Landschaft, Switzerland",Grant,Swiss Innovation Challenge is an innovation promotion program.,"Europe, Middle East, and Africa (EMEA)",2014-01-01,year,https://www.swissinnovationchallenge.ch/,https://www.linkedin.com/company/swiss-innovation-challenge/,3,3,
Varuma,https://www.crunchbase.com/organization/varuma-ag,"Micro VC, Venture Capital",3,2,"Basel, Basel-Stadt, Switzerland",Late Stage Venture,Varuma is a venture capital firm that invests in the healthcare sector.,"Europe, Middle East, and Africa (EMEA)",,,http://www.varuma.ch,,3,,2
Digitourism,https://www.crunchbase.com/organization/digitourism,Accelerator,3,,"Sion, Valais, Switzerland",Grant,Digitourism accelerate the digital transformation within Valais tourism companies.,"Europe, Middle East, and Africa (EMEA)",,,https://digitourism.ch/fr/,,3,3,
Global Fund for Coral Reefs,https://www.crunchbase.com/organization/global-fund-for-coral-reefs,"Accelerator, Incubator",2,,"Geneva, Geneve, Switzerland","Grant, Venture",Global Fund for Coral Reefs provides grant funding and private capital to support sustainable interventions to save coral reefs.,"Europe, Middle East, and Africa (EMEA)",,,https://globalfundcoralreefs.org,https://www.linkedin.com/company/globalfundcoral/?originalSubdomain=ch,2,2,
Orchilla AG,https://www.crunchbase.com/organization/orchilla-ag,"Accelerator, Family Investment Office, Syndicate",2,,"Rapperswil, Zurich, Switzerland","Early Stage Venture, Seed, Venture",Laser-focused impact investing Family Office with an emphasis on startups in the field of Clean Technologies.,"Europe, Middle East, and Africa (EMEA)",2021-06-25,day,https://shab.ch/api/v1/publications/5de9d089-8bfd-4fd7-bbce-26dc8979e86a/pdf,,2,,
KAPSLY Ventures,https://www.crunchbase.com/organization/kapsly,Accelerator,2,,"Zürich, Zurich, Switzerland",,"The first service-for-equity platform, enabling service providers to become Venture Builders and support startups professionally.","Europe, Middle East, and Africa (EMEA)",2021-07-14,day,https://www.kapslyventures.com,https://www.linkedin.com/company/kapslyventures,2,1,
Tech4Trust acceleration program,https://www.crunchbase.com/organization/tech4trust-acceleration-program,Accelerator,2,,"Lausanne, Vaud, Switzerland",,Tech4Trust acceleration program helps cybersecurity and the digital trust space startups to secure funding for their longterm growth.,"Europe, Middle East, and Africa (EMEA)",2020-01-01,year,https://trustvalley.swiss/en/tech4trust-season-5,,2,2,
AGIRE,https://www.crunchbase.com/organization/agire-2,Venture Debt,2,,"Manno, Ticino, Switzerland","Early Stage Venture, Seed",Public-private partnership investing in early-stage companies,"Europe, Middle East, and Africa (EMEA)",2011-01-01,year,http://www.agire.ch,https://www.linkedin.com/company/agire-foundation,1,1,
Swiss Health Angels,https://www.crunchbase.com/organization/swiss-health-angels,Angel Group,2,,"Basel, Basel-Stadt, Switzerland",Seed,Swiss Health Angels association is organized to operate as a voluntary and non-profit group.,"Europe, Middle East, and Africa (EMEA)",2020-01-01,year,https://swisshealthangels.com/,https://www.linkedin.com/company/swiss-health-angels-business-angel-association/,2,,
Protagon Group,https://www.crunchbase.com/organization/protagon-group,Angel Group,2,,"Küssnacht, Luzern, Switzerland",Early Stage Venture,"Protagon Group invests in startups, as well as manages seed and growth funds.","Europe, Middle East, and Africa (EMEA)",,,https://www.protagongroup.com/,,2,2,
Ephelia Capital Sagl,https://www.crunchbase.com/organization/ephelia-capital,"Corporate Venture Capital, Private Equity Firm, Syndicate, Venture Capital",2,,"Lugano, Ticino, Switzerland",Early Stage Venture,Ephelia Capital reinvents alternative investments with funds focused on a game-changing VC ecosystem concept,"Europe, Middle East, and Africa (EMEA)",2020-01-01,year,https://www.epheliacapital.com/,https://www.linkedin.com/company/epheliacapital/,1,2,
SECO Start-up Fund,https://www.crunchbase.com/organization/seco-start-up-fund,Venture Debt,2,,"Zürich, Zurich, Switzerland","Debt, Grant",SECO Start-up Fund offers loans for start-up business projects.,"Europe, Middle East, and Africa (EMEA)",2000-01-01,year,https://www.secostartupfund.ch/en,https://www.linkedin.com/company/seco-start-up-fund,2,2,
COREangels Big Data & AI Europe,https://www.crunchbase.com/organization/coreangels-big-data-ai-europe,Angel Group,2,,"Zürich, Zurich, Switzerland","Early Stage Venture, Seed",COREangels Big Data & AI Europe is a group of angel investors that invests in the most promising Big Data & AI startups.,"Europe, Middle East, and Africa (EMEA)",2022-01-01,year,https://www.coreangels.com/angel-groups/big-data-ai,https://www.linkedin.com/company/coreangels-big-data-ai-europe,2,,
Fribourg Innovation,https://www.crunchbase.com/organization/fribourg-innovation,Entrepreneurship Program,2,,"Freiburg, Fribourg, Switzerland",Grant,Fribourg Innovation throgh entreprenuership programs & competitions awards grants to innovative companies.,"Europe, Middle East, and Africa (EMEA)",1991-01-01,year,https://innovation-fribourg.ch/,,2,2,
Incuray,https://www.crunchbase.com/organization/incuray,Incubator,2,,"Rotkreuz, Zug, Switzerland",,Incuray is the business incubation and consulting center for revolutionary business ideas.,"Europe, Middle East, and Africa (EMEA)",2012-01-01,year,http://www.incuray.com,,2,1,
Venture Incubator,https://www.crunchbase.com/organization/venture-incubator,Incubator,2,1,"Altendorf, Schwyz, Switzerland",,"Venture Incubator provides long-term, comprehensive support to Swiss start-ups, and cultivates the Swiss venture ecosystem.","Europe, Middle East, and Africa (EMEA)",,,https://ventureincubator.ch,,2,,
University of Zurich,https://www.crunchbase.com/organization/university-of-zurich,University Program,1,,"Zürich, Zurich, Switzerland",,"University of Zurich is a higher education institute that offers a wide variety of Master’s, Bachelor’s, and Ph.D. programs.","Europe, Middle East, and Africa (EMEA)",1833-04-29,day,https://www.uzh.ch/en.html,http://www.linkedin.com/company/uzh,1,,
Zurich University of Applied Sciences/ZHAW,https://www.crunchbase.com/organization/zurich-university-of-applied-sciences-zhaw,University Program,1,,"Winterthur, Zurich, Switzerland",,Zurich University of Applied Sciences/ZHAW is a school.,"Europe, Middle East, and Africa (EMEA)",2007-01-01,year,http://www.zhaw.ch/en/,http://www.linkedin.com/company/876843,1,,
Numeus,https://www.crunchbase.com/organization/numeus,"Hedge Fund, Micro VC",1,,"Zug, Zug, Switzerland",Early Stage Venture,"Numeus offers crypto collective focusing on Research, Venture Capital, Market Making, Asset Management and Algorithmic Trading.","Europe, Middle East, and Africa (EMEA)",2021-01-01,year,https://numeus.xyz,https://www.linkedin.com/company/numeus,1,,
BlueLion Incubator,https://www.crunchbase.com/organization/bluelion-incubator,Accelerator,1,,"Zürich, Zurich, Switzerland",,"Incubator for ICT and Clean Tech startups in Zurich, Switzerland","Europe, Middle East, and Africa (EMEA)",2011-01-01,year,http://www.bluelion.ch,https://www.linkedin.com/company/2516692/,1,1,
Venturelab,https://www.crunchbase.com/organization/venturelab-3,"Accelerator, Corporate Venture Capital, Entrepreneurship Program, University Program",1,,"Zürich, Zurich, Switzerland","Early Stage Venture, Seed",Venturelab set sails in 2004 as the National Entrepreneurial Training initiative mandated by the Swiss Innovation Agency Agency to IFJ.,"Europe, Middle East, and Africa (EMEA)",2004-01-01,year,http://www.venturelab.ch/,https://www.linkedin.com/company/venturelab,1,,
Binocular,https://www.crunchbase.com/organization/binocular-vc,"Angel Group, Venture Capital",1,,"Geneva, Geneve, Switzerland","Early Stage Venture, Seed, Venture",Binocular is a boutique investment management firm that operates and invests in multiple verticals.,"Europe, Middle East, and Africa (EMEA)",2020-01-01,year,https://binocular.vc,,1,,
Kickstart Innovation,https://www.crunchbase.com/organization/kickstart-innovation,"Accelerator, Entrepreneurship Program",1,1,"Zürich, Zurich, Switzerland","Early Stage Venture, Grant, Late Stage Venture, Non Equity Assistance, Seed","One of Europe’s largest zero equity, multi-corporate ecosystem innovation platforms that runs a scale-up program for high-growth startups.","Europe, Middle East, and Africa (EMEA)",2015-01-01,year,http://kickstart-innovation.com/,https://www.linkedin.com/company/kickstart-innovation/,1,1,
Lendity,https://www.crunchbase.com/organization/lendity,Venture Debt,1,,"Zürich, Zurich, Switzerland",,The right capital. For the right use. At the right time.,"Europe, Middle East, and Africa (EMEA)",2015-01-01,year,https://lendity.com/,https://www.linkedin.com/company/lendity/,1,1,
ORBIT54,https://www.crunchbase.com/organization/erinla-ecosystem,"Accelerator, Syndicate, Venture Capital",1,,"Zürich, Zurich, Switzerland","Seed, Venture",ORBIT54 is a seed venture investment firm.,"Europe, Middle East, and Africa (EMEA)",2022-05-01,month,http://ORBIT54.com,,1,,
Investment & Development One Holding SA,https://www.crunchbase.com/organization/investment-development-one-holding-sa,"Angel Group, Family Investment Office, Private Equity Firm",1,,"Genève, Geneve, Switzerland","Crowdfunding, Debt, Early Stage Venture, Initial Coin Offering, Post-Ipo, Private Equity, Seed, Venture","Asset Management, Property Management","Europe, Middle East, and Africa (EMEA)",2018-01-01,year,https://www.id-oneholding.ch,,1,1,
Dtech Software & Technologies,https://www.crunchbase.com/organization/dtech-software-technologies-ae1e,"Corporate Venture Capital, Venture Debt",1,1,"Lucerne, Luzern, Switzerland","Early Stage Venture, Seed",DTECH Group is a Leading Customer Experience integrator helping companies to become a love brand in their industries.,"Europe, Middle East, and Africa (EMEA)",2010-01-01,year,http://www.dtechsoft.com,https://www.linkedin.com/company/dtech-software-&-technologies,1,1,
Startup INVEST,https://www.crunchbase.com/organization/cti-invest,"Entrepreneurship Program, Startup Competition",1,1,"Zürich, Zurich, Switzerland","Early Stage Venture, Late Stage Venture","Startup INVEST is the Swiss leading financing platform connecting Startups, Investors and Corporate industry leaders.","Europe, Middle East, and Africa (EMEA)",2003-01-01,year,https://www.startupinvest.ch,https://www.linkedin.com/company/swiss-startup-invest,1,,
StudioAlpha Capital,https://www.crunchbase.com/organization/studioalpha-capital,Accelerator,1,,"Baar, Zug, Switzerland",,StudioAlpha Capital focuses on investing in early stage startups.,"Europe, Middle East, and Africa (EMEA)",2023-01-01,year,https://studioalpha.capital,https://www.linkedin.com/company/studioalpha-capital,1,,
Global Changemakers,https://www.crunchbase.com/organization/global-changemakers,Accelerator,1,1,"Zürich, Zurich, Switzerland",Grant,Global Changemakers is an international youth organization and global pioneer in supporting youth-led sustainable development.,"Europe, Middle East, and Africa (EMEA)",2007-01-01,year,https://www.global-changemakers.net/,https://www.linkedin.com/company/global-changemakers/about/,1,1,
Artemon Capital,https://www.crunchbase.com/organization/artemon-capital,Venture Debt,1,,"Zürich, Zurich, Switzerland","Debt, Private Equity","Artemon is a Swiss investment boutique,it is a tailor-made financing solutions .","Europe, Middle East, and Africa (EMEA)",2021-01-01,year,https://www.artemon.ch,https://www.linkedin.com/company/artemon-capital-partners-ag/,1,1,
Sitem StartUp Club,https://www.crunchbase.com/organization/sitem-startup-club,Accelerator,1,,"Bern, Bern, Switzerland",Seed,Sitem StartUp Club promotes startup companies in the MedTech field and related life sciences.,"Europe, Middle East, and Africa (EMEA)",2020-03-01,month,https://www.ssc.swiss/,https://www.linkedin.com/company/sitem-startup-club/,1,,
Exuberance Capital,https://www.crunchbase.com/organization/exuberance-capital,Micro VC,1,,"Zürich, Zurich, Switzerland","Early Stage Venture, Seed",Exuberance Capital is a venture capital firm.,"Europe, Middle East, and Africa (EMEA)",2021-01-01,year,http://exuberancecapital.com/,https://www.linkedin.com/company/exuberance-capital/,1,1,
Tugboat,https://www.crunchbase.com/organization/tugboat-b708,Accelerator,1,,"Zürich, Zurich, Switzerland",Seed,"Tugboat offers investment opportunities in start-up companies, providing individuals unique access to high-risk/high-return investments.","Europe, Middle East, and Africa (EMEA)",2009-01-01,year,https://www.tugboat.ch/,,1,,
Oyster Lab,https://www.crunchbase.com/organization/oyster-lab,Incubator,1,,"Zürich, Zurich, Switzerland",Early Stage Venture,We're a cleantech incubator. We solve consumer problems and hope to make the world a greener place.,"Europe, Middle East, and Africa (EMEA)",2018-01-01,year,https://www.oysterlab.ch/,,1,,
Horizon Capital,https://www.crunchbase.com/organization/horizon-capital-b56f,"Private Equity Firm, Venture Debt",1,,"Geneva, Geneve, Switzerland","Debt, Private Equity",Horizon Capital invest in private debt strategies globally.,"Europe, Middle East, and Africa (EMEA)",2004-01-01,year,https://horizoncap.ch,https://www.linkedin.com/company/horizon-capital-ag,1,,
KM Capital Partners,https://www.crunchbase.com/organization/km-capital-partners,"Micro VC, Venture Capital",1,,"Yverdon-les-bains, Vaud, Switzerland",,KM Capital Management is a private wealth management firm that provides comprehensive financial services to high net-worth professional.,"Europe, Middle East, and Africa (EMEA)",2009-01-01,year,http://www.kmcapitalpartners.com,,1,1,
Valuemaker,https://www.crunchbase.com/organization/valuemaker,Accelerator,1,,"Biel, Bern, Switzerland",,Valuemaker is a financial investment firm that supports entrepreneurs and start-ups to increase the businesses.,"Europe, Middle East, and Africa (EMEA)",,,https://www.valuemaker.ch/,,1,,
Stonehaven Incubate,https://www.crunchbase.com/organization/stonehaven-incubate,Incubator,1,,"Andermatt, Obwalden, Switzerland","Private Equity, Seed",Stonehaven Incubate looks at disruptive technologies in human health and identifies the unique opportunities for animals.,"Europe, Middle East, and Africa (EMEA)",2018-01-01,year,https://www.stonehaven-incubate.com/,https://www.linkedin.com/company/stonehaven-incubate-ag,1,,
SIG-i Capital,https://www.crunchbase.com/organization/sig-i-capital,Venture Debt,1,1,"Zürich, Zurich, Switzerland",Debt,SIG-i Capital is a special sits investment business.,"Europe, Middle East, and Africa (EMEA)",2019-01-01,year,https://www.sig-i-capital.com/,https://www.linkedin.com/company/sig-i-capital-ag/,1,,1
MEDKAP Investors,https://www.crunchbase.com/organization/medkap-investors,"Angel Group, Syndicate",1,,"Zürich, Zurich, Switzerland",Seed,"Non-profit investment association in Switzerland with a focus on early-stage Medtech, Diagnostics, Digital Health and Techbio","Europe, Middle East, and Africa (EMEA)",2023-02-28,day,https://medkap.org/,https://www.linkedin.com/company/medkap,1,,
Circular Economy Transition,https://www.crunchbase.com/organization/circular-economy-transition,"Accelerator, Incubator",1,,"Geneva, Geneve, Switzerland",Non Equity Assistance,Circular Economy Transition is a pioneering initiative aimed at hastening transition to a circular economy.,"Europe, Middle East, and Africa (EMEA)",2018-01-01,year,https://www.cetransition.ch,https://www.linkedin.com/company/circulareconomytransition,1,,
EPFL Alumni,https://www.crunchbase.com/organization/epfl-alumni,Startup Competition,1,,"Lausanne, Vaud, Switzerland",Grant,EPFL Alumni is an annual startup pitch competition.,"Europe, Middle East, and Africa (EMEA)",,,https://epflalumni.ch,https://www.linkedin.com/company/epfl-alumni/?originalSubdomain=ch,1,1,
Mic Invest,https://www.crunchbase.com/organization/mic-invest,Micro VC,1,1,"Pfaffikon, Zurich, Switzerland",,MIC Invest is a venture capital firm that prefers to invest in the software sector.,"Europe, Middle East, and Africa (EMEA)",,,http://www.mic-invest.ch/,,1,,
For One Red,https://www.crunchbase.com/organization/for-one-red,Incubator,1,,"Zürich, Zurich, Switzerland",,For One Red is a creative design and dev studio.,"Europe, Middle East, and Africa (EMEA)",,,https://www.foronered.com/,https://www.linkedin.com/company/for-one-red/,1,,
Prix Strategis,https://www.crunchbase.com/organization/prix-strategis,Entrepreneurship Program,1,,"Lausanne, Vaud, Switzerland",Grant,Prix Strategis is a springboard for young companies with high potential combining great management and outbreak innovation.,"Europe, Middle East, and Africa (EMEA)",1993-01-01,year,https://prixstrategis.ch/en,https://www.linkedin.com/company/prix-strategis,1,1,
SAFEEM,https://www.crunchbase.com/organization/safeem,Accelerator,1,,"Carouge, Geneve, Switzerland",,"SAFEEM thrives to support, help and connect entrepreneurs in Switzerland and emerging markets with professionals, company leaders, experts,.","Europe, Middle East, and Africa (EMEA)",,,http://safeem.org,,1,1,
The i4Challenge,https://www.crunchbase.com/organization/the-i4challenge,Accelerator,1,,"Basel, Basel-Stadt, Switzerland",Grant,"The i4Challenge is a program designed for SMEs, startups, and people with developing technologies.","Europe, Middle East, and Africa (EMEA)",,,https://innovate.baselarea.swiss/de/services/acceleration/i4-challenge,,1,1,
One Vision Group,https://www.crunchbase.com/organization/one-vision-group,Angel Group,1,,"Lugano, Ticino, Switzerland",,"An independent firm that identifies and supports products, technologies, and sustainable models for the future of the consumer industry.","Europe, Middle East, and Africa (EMEA)",,,,,1,,
TREA Ventures,https://www.crunchbase.com/organization/trea-ventures,Accelerator,1,1,"Sissach, Basel-Landschaft, Switzerland",Seed,TREA Ventures is support the Zurich-based Proptech startup.,"Europe, Middle East, and Africa (EMEA)",2017-01-01,year,https://www.trea.ch/,https://www.linkedin.com/company/trea-ventures,1,1,
FBN Partners,https://www.crunchbase.com/organization/fbn-partners,Venture Debt,1,,"Lausanne, Vaud, Switzerland",,FBN Partners helps companies by giving loans.,"Europe, Middle East, and Africa (EMEA)",2017-01-01,year,,,1,1,
Capital Growth,https://www.crunchbase.com/organization/capital-growth,Angel Group,1,1,"Geneva, Geneve, Switzerland",,Business Angel,"Europe, Middle East, and Africa (EMEA)",,,,,1,,
EPFL Startup Launchpad,https://www.crunchbase.com/organization/epfl-startup-launchpad,Incubator,1,,"Lausanne, Vaud, Switzerland",Grant,EPFL Startup Launchpad empower startups incubated at EPFL by providing funding and support.,"Europe, Middle East, and Africa (EMEA)",1853-01-01,year,https://www.epfl.ch/innovation/startup,https://www.linkedin.com/company/epfl,1,1,
Aqua Segel Financial Group,https://www.crunchbase.com/organization/aqua-segel-financial-group,Venture Debt,1,1,"Zürich, Zurich, Switzerland",Debt,Aqua Segel Financial Group is an investment firm based in Zurich that provides debt and equity financing solutions.,"Europe, Middle East, and Africa (EMEA)",,,,,1,,1
Around Capital,https://www.crunchbase.com/organization/around-capital,"Family Investment Office, Incubator, Venture Capital",,,"Basel, Basel-Stadt, Switzerland","Convertible Note, Early Stage Venture, Late Stage Venture, Seed, Venture",We believe in value investing. We invest in people today. We watch them succeed tomorrow.,"Europe, Middle East, and Africa (EMEA)",2022-05-17,day,https://aroundcapital.com,https://www.linkedin.com/company/around-ventures/,,,
Xandance & Partners GmbH,https://www.crunchbase.com/organization/xandance-partners-gmbh,"Accelerator, Family Investment Office, Micro VC, Private Equity Firm",,,"Stäfa, Zurich, Switzerland","Early Stage Venture, Late Stage Venture, Private Equity",Family Office Co-Investment Boutique,"Europe, Middle East, and Africa (EMEA)",2018-06-01,month,https://www.xandance.com,https://www.linkedin.com/company/xandance-partners-gmbh/,,,
Fintech Fusion,https://www.crunchbase.com/organization/fintechfusion,Accelerator,,,"Carouge, Geneve, Switzerland",,"Switzerland’s first fintech accelerator, starting in October 2015 with 10 startups in Geneva. No equity. Performance-based.","Europe, Middle East, and Africa (EMEA)",2015-03-06,day,http://www.fintechfusion.ch,,,,
DeepTech Ventures,https://www.crunchbase.com/organization/deeptech-ventures,Angel Group,,,"Zürich, Zurich, Switzerland",Early Stage Venture,DeepTech Ventures is a Swiss-based venture capital community that invests in early stage technology startups.,"Europe, Middle East, and Africa (EMEA)",2018-01-01,year,https://www.deeptechventures.io/,https://www.linkedin.com/company/deeptech-ventures,,,
Windmill Ventures,https://www.crunchbase.com/organization/windmill-ventures,"Accelerator, Incubator, Venture Capital",,,"Baar, Zug, Switzerland","Early Stage Venture, Late Stage Venture, Venture","Venture Capital, Incubator, Design thinking and software development experts","Europe, Middle East, and Africa (EMEA)",2016-12-15,day,https://www.windmill.ventures/,https://www.linkedin.com/company/windmill-ventures/,,,
Coué & Hill,https://www.crunchbase.com/organization/coué-hill,"Syndicate, Venture Capital",,,"Zug, Zug, Switzerland",Late Stage Venture,Private Markets - Late Stage Venture Capital,"Europe, Middle East, and Africa (EMEA)",2021-01-01,year,http://couehill.com,https://www.linkedin.com/company/coué-hill/?viewAsMember=true,,,
Tavis Capital,https://www.crunchbase.com/organization/tavis-capital,Venture Debt,,,"Zürich, Zurich, Switzerland",,Tavis Capital provides debt financing services to develop companies.,"Europe, Middle East, and Africa (EMEA)",2014-01-01,year,https://www.tavis-capital.com/,https://www.linkedin.com/company/tavis-capital-ag,,,
Axal,https://www.crunchbase.com/organization/axal-9a4f,"Accelerator, Corporate Venture Capital, Venture Capital",,,"Geneva, Geneve, Switzerland","Crowdfunding, Early Stage Venture, Initial Coin Offering, Late Stage Venture, Private Equity, Seed, Venture",Axal Ventures is an early-stage venture capital firm committed to driving sustainable growth through innovative digital finance.,"Europe, Middle East, and Africa (EMEA)",,,https://axal.io,https://www.linkedin.com/company/axalglobal/,,,
Technopark Winterthur,https://www.crunchbase.com/organization/technopark-winterthur,Entrepreneurship Program,,,"Winterthur, Zurich, Switzerland",Non Equity Assistance,"Technopark Winterthur offers an inspiring environment for startups and entrepreneurs (office and lab space, events, support programs)","Europe, Middle East, and Africa (EMEA)",2000-11-01,day,https://tpw.ch,https://www.linkedin.com/company/technopark-winterthur,,,
Impact Hub Zürich,https://www.crunchbase.com/organization/impact-hub-zürich-2,Co-Working Space,,,"Zürich, Zurich, Switzerland",,Impact Hub Zürich is community of creators building a radically collaborative world. ,"Europe, Middle East, and Africa (EMEA)",2011-02-01,day,https://zurich.impacthub.ch,https://www.linkedin.com/company/hub-z-rich,,,
Toilet Board Coalition,https://www.crunchbase.com/organization/toilet-board-coalition,Accelerator,,,"Geneva, Geneve, Switzerland",,Toilet Board Coalition is a business-led partnership and platform that address the global sanitation crisis.,"Europe, Middle East, and Africa (EMEA)",2014-01-01,year,https://www.toiletboard.org/,https://www.linkedin.com/company/toilet-board-coalition,,,
deceler8,https://www.crunchbase.com/organization/deceler8,Accelerator,,,"Zürich, Zurich, Switzerland",,Deceler8 is a developer of decelerator program that helps fast-moving entrepreneurs refocus the energy.,"Europe, Middle East, and Africa (EMEA)",2013-01-01,year,http://deceler8.me,http://www.linkedin.com/company/3211089,,,
International Development Fund for Economy and Culture,https://www.crunchbase.com/organization/international-development-fund-for-economy-and-culture,"Accelerator, Incubator",,,"Lugano, Ticino, Switzerland","Early Stage Venture, Late Stage Venture, Private Equity, Seed","IDFEC is a global fund that finances startup and cultural programs, turning promising research projects.","Europe, Middle East, and Africa (EMEA)",,,https://www.idfec.org/,https://www.linkedin.com/company/idfec/,,,
ProfitZoro,https://www.crunchbase.com/organization/profitzoro,"Entrepreneurship Program, Family Investment Office, Fund Of Funds, Hedge Fund, Investment Bank, Private Equity Firm, University Program",,,"Zürich, Zurich, Switzerland",Private Equity,ProfitZoro Revolution,"Europe, Middle East, and Africa (EMEA)",2017-02-03,day,https://www.profitzoro.com/,,,,
Space2Earth Accelerator,https://www.crunchbase.com/organization/space2earth-accelerator,Accelerator,,,"Lausanne, Vaud, Switzerland",Non Equity Assistance,Space2Earth Accelerator is an accelerator program to connect space startups and new customers across industries.,"Europe, Middle East, and Africa (EMEA)",2020-01-01,year,https://space4impact.org/space2earth,https://www.linkedin.com/company/space4impact,,,
The Syndicate,https://www.crunchbase.com/organization/the-syndicate,Angel Group,,,"Zürich, Zurich, Switzerland",Early Stage Venture,An angel syndicate and podcast focused on early stage tech investments,"Europe, Middle East, and Africa (EMEA)",2017-01-01,year,http://thesyndicate.vc,http://linkedin.com/in/mattbnb/,,,
Bernegger Ventures,https://www.crunchbase.com/organization/bernegger-ventures,"Micro VC, Venture Capital",,,"Zürich, Zurich, Switzerland",,"Bernegger Ventures is a venture capital firm specializing in incubation, seed/startup, emerging growth, and growth capital investments.","Europe, Middle East, and Africa (EMEA)",2007-03-01,day,http://www.bernegger-ventures.com,https://www.linkedin.com/in/marcpbernegger,,,
Rising Star Accelerator,https://www.crunchbase.com/organization/rising-star-accelerator,Accelerator,,,"Genève, Geneve, Switzerland","Early Stage Venture, Seed",The Rising Star Accelerator is an invitation only accelerator focused on 'best-in-class' Swiss and European Cyber Security start-ups.,"Europe, Middle East, and Africa (EMEA)",2017-05-01,month,https://risingstaraccelerator.ch,https://www.linkedin.com/company/rising-star-accelerator?report%2Esuccess=KJ_KkFGTDCfMt-A7wV3Fn9Yvgwr02Kd6AZHGx4bQCDiP6-2rfP2oxyVoEQiPrcAQ7Bf,,,
F10 Incubator,https://www.crunchbase.com/organization/f10-zurich-accelerator-2020,Accelerator,,,"Zürich, Zurich, Switzerland",,F10 Incubator is a financial services company that supports fintech and insurtech startups.,"Europe, Middle East, and Africa (EMEA)",2015-01-01,year,https://www.f10.ch,https://www.linkedin.com/company/f10-incubator-&-accelerator,,,
HENRi,https://www.crunchbase.com/organization/henri,Accelerator,,,"Vevey, Vaud, Switzerland",,"HENRi is Nestlé’s flagship open innovation platform, launched in 2016.","Europe, Middle East, and Africa (EMEA)",1866-01-01,year,http://www.henri.nestle.com/,https://www.linkedin.com/company/nestle-s-a-,,,
Hatch CoLab,https://www.crunchbase.com/organization/hatch-colab,"Accelerator, Incubator",,,"Carouge, Geneve, Switzerland",,Hatch CoLab empowers entrepreneurs to build Impact Ventures that solve Humanity’s Grand Challenges and drive sustainable change.,"Europe, Middle East, and Africa (EMEA)",2017-01-01,year,http://hatchcolab.ch/,https://www.linkedin.com/company/hatchcolab/,,,
