Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Investment Stage,Description,Regions,Founded Date,Founded Date Precision,Website,LinkedIn,Number of Portfolio Organizations,Number of Lead Investments,Number of Exits (IPO)
Futury Capital,https://www.crunchbase.com/organization/futury-ventures,Venture Capital,30,1,"Frankfurt, Hessen, Germany","Early Stage Venture, Late Stage Venture, Seed",Futury Capital is an early- and growth-stage investor focusing on tech startups in Germany and worldwide.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2018-01-01,year,https://www.futurycapital.vc/en,https://www.linkedin.com/company/futury-vc,20,14,
Holtzbrinck Digital,https://www.crunchbase.com/organization/holtzbrinck-digital,Venture Capital,30,6,"München, Bayern, Germany","Early Stage Venture, Private Equity, Seed, Venture","Holtzbrinck Digital investment focus is on digital businesses in the fields of Science, Education and Content.","European Union (EU), Europe, Middle East, and Africa (EMEA)",2010-01-01,year,http://www.holtzbrinck.digital,https://www.linkedin.com/company/holtzbrinck-digital-gmbh/about/,22,6,
Amino Collective,https://www.crunchbase.com/organization/amino-collective,Venture Capital,30,1,"Berlin, Berlin, Germany","Early Stage Venture, Seed",Amino Collective is an early stage venture capital firm investing in health and bio to help life-changing ideas come to life.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2020-01-01,year,https://www.aminocollective.com,https://www.linkedin.com/company/amino-collective,22,,
Revent,https://www.crunchbase.com/organization/revent-capital,Venture Capital,28,1,"Berlin, Berlin, Germany","Early Stage Venture, Seed",Revent is an early-stage tech fund backing mission-driven founders addressing the biggest challenges of our time.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2020-09-01,month,https://www.revent.vc/,https://www.linkedin.com/company/revent-vc,21,7,
Planet A Ventures,https://www.crunchbase.com/organization/planet-a-ventures,Venture Capital,28,,"Berlin, Berlin, Germany","Early Stage Venture, Seed, Venture",Planet A is a greentech venture fund looking to support European solutions for a sustainable future.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2020-01-01,year,https://planet-a.com/#contact,https://www.linkedin.com/company/planet-a/,19,11,
Tiburon,https://www.crunchbase.com/organization/tiburon-2,"Family Investment Office, Micro VC, Venture Capital",28,3,"Munich, Bayern, Germany","Early Stage Venture, Seed",Tiburon is a private European-American seed investment boutique,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2001-01-01,year,http://tiburon.de/,https://www.linkedin.com/company/tiburon-unternehmensaufbau-gmbh,27,15,
MBG Baden Wuerttemberg,https://www.crunchbase.com/organization/mbg-baden-wuerttemberg,Venture Capital,28,1,"Stuttgart, Baden-Wurttemberg, Germany","Debt, Early Stage Venture, Seed, Venture",MBG Baden Wuerttemberg is an investment company that helps small and medium sized companies strengthen their capital base.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",1971-01-01,year,https://www.mbg.de/,https://www.linkedin.com/company/mbg-mittelst%C3%A4ndische-beteiligungsgesellschaft-baden-w%C3%BCrttemberg-gmbh/,23,6,
Axel Springer Digital Ventures,https://www.crunchbase.com/organization/axel-springer-digital-ventures-inc,"Corporate Venture Capital, Venture Capital",28,10,"Berlin, Berlin, Germany","Early Stage Venture, Seed",Axel Springer Digital Ventures is the corporate venture capital arm of Axel Springer and is focused on investing in early stage companies.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2012-01-01,year,https://www.axelspringer.com/en/axel-springer-digital-ventures,https://www.linkedin.com/company/axel-springer-digital-ventures/,22,6,1
Berlin Ventures,https://www.crunchbase.com/organization/berlin-ventures,"Micro VC, Venture Capital",28,6,"Berlin, Berlin, Germany",Seed,"Berlin Ventures invests in new and innovative internet companies as entrepreneur-driven pre-seed, seed and growth capital investors.","European Union (EU), Europe, Middle East, and Africa (EMEA)",2008-01-01,year,http://www.berlinventures.com,https://www.linkedin.com/company/berlin-ventures/about/,25,15,
BayTech Venture Capital,https://www.crunchbase.com/organization/baytech-venture-capital,Venture Capital,28,10,"München, Bayern, Germany","Early Stage Venture, Late Stage Venture",BayTech Venture Capital is a European Venture Capital firm.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2000-01-01,year,http://www.baytechventurecapital.de,,17,9,2
PolyTechnos Venture Partners,https://www.crunchbase.com/organization/polytechnos-venture-partners,Venture Capital,28,3,"Munich, Bayern, Germany","Early Stage Venture, Late Stage Venture, Seed",PolyTechnos Venture Partners is a venture capital that invest in the start-up and early-stage companies based in Europe.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",1998-01-01,year,http://www.polytechnos.com,,13,2,1
Vireo Ventures,https://www.crunchbase.com/organization/vireo-ventures,Venture Capital,27,,"Berlin, Berlin, Germany","Early Stage Venture, Seed","Early-stage VC investing in European start-ups that drive electrification: energy supply, mobility, cities & buildings, logistics, industry","European Union (EU), Europe, Middle East, and Africa (EMEA)",2020-01-01,year,https://www.vireo.vc/,https://www.linkedin.com/company/vireo-ventures/?viewAsMember=true,21,1,
Nucleus Capital,https://www.crunchbase.com/organization/nucleus-capital,Venture Capital,27,,"Berlin, Berlin, Germany","Early Stage Venture, Seed",Nucleus Capital is a new venture capital firm supporting purpose-driven founders solving systemic challenges to planetary health.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2020-01-01,year,http://www.nucleus-capital.com/,https://www.linkedin.com/company/66309282/,24,4,
Heal Capital,https://www.crunchbase.com/organization/heal-capital,Venture Capital,27,1,"Berlin, Berlin, Germany","Early Stage Venture, Late Stage Venture, Seed",Heal Capital is one of Europe's leading venture capital funds dedicated to HealthTech with a total volume of >€200m AUM.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2019-12-01,day,http://www.healcapital.com,https://www.linkedin.com/company/30148548,21,13,
coinIX,https://www.crunchbase.com/organization/coinix,"Micro VC, Venture Capital",27,2,"Hamburg, Hamburg, Germany","Convertible Note, Early Stage Venture, Initial Coin Offering, Seed",CoinIX manages a portfolio of cryptocurrencies and assets.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2017-11-30,day,http://www.coinix.capital,https://www.linkedin.com/company/coinix/about/,25,1,
Good Seed Ventures,https://www.crunchbase.com/organization/good-seed-ventures,Venture Capital,27,1,"Rheine, Nordrhein-Westfalen, Germany","Early Stage Venture, Seed",We leverage our capital and industry specific knowledge to accelerate the transition to a sustainable food system.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2018-01-01,year,https://goodseedventures.com,https://www.linkedin.com/company/good-seed-ventures/,14,6,
System.One,https://www.crunchbase.com/organization/system-one-3,Venture Capital,26,1,"Berlin, Berlin, Germany","Early Stage Venture, Seed","System.One is a pre-seed venture capital fund based in Berlin, Germany.","European Union (EU), Europe, Middle East, and Africa (EMEA)",2016-01-01,year,http://www.systemone.vc/,https://www.linkedin.com/company/system-one-vc/,20,3,
ABACON CAPITAL,https://www.crunchbase.com/organization/abacon-capital,"Fund Of Funds, Hedge Fund, Private Equity Firm, Venture Capital",26,5,"Hamburg, Hamburg, Germany","Early Stage Venture, Late Stage Venture, Post-Ipo, Private Equity, Secondary Market","ABACON CAPITAL is a family-owned investment firm focussed on Sustainable Energy Transition, New Age Mobility, Deep Tech, and Real Estate.","European Union (EU), Europe, Middle East, and Africa (EMEA)",2021-01-01,year,https://abacon.capital,https://www.linkedin.com/company/abacon-capital/,22,4,5
Born2Grow,https://www.crunchbase.com/organization/born2grow,"Micro VC, Venture Capital",26,6,"Heilbronn, Baden-Wurttemberg, Germany","Early Stage Venture, Seed",Born2Grow is a Heilbronn-based venture capital fund focused on offering early stage investments.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2013-01-01,year,http://www.born2grow.de,https://www.linkedin.com/company/born2grow-gmbh-&-co-kg/,22,7,
Smac Partners,https://www.crunchbase.com/organization/smac-partners,"Private Equity Firm, Venture Capital",26,16,"Unterhaching, Bayern, Germany","Early Stage Venture, Late Stage Venture, Private Equity, Venture",Smac Partners focused on early-stage ICT technologies and services of start-ups.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2001-01-01,year,http://www.smacpartners.com,,22,4,5
Reimann Investors,https://www.crunchbase.com/organization/reimann-investors,Venture Capital,26,7,"München, Bayern, Germany","Early Stage Venture, Late Stage Venture, Seed, Venture","Venture capital company with a family office twist. Series A and Growth • SaaS, Fintech and Digital Commerce • DACH","European Union (EU), Europe, Middle East, and Africa (EMEA)",2006-01-01,year,http://www.reimann-investors.com,https://www.linkedin.com/company/reimann-investors/,18,13,
allygatr,https://www.crunchbase.com/organization/allygatr,Venture Capital,25,1,"Berlin, Berlin, Germany","Early Stage Venture, Seed, Venture",The operative HR Tech VC,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2012-01-01,year,https://allygatr.com/,https://www.linkedin.com/company/allygatr/,24,4,
Delivery Hero Ventures,https://www.crunchbase.com/organization/dx-ventures,Venture Capital,25,2,"Berlin, Berlin, Germany","Early Stage Venture, Seed, Venture",Delivery Hero Ventures is a venture capital fund backed by Delivery Hero investing in founder-led technology companies around the world.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2021-01-01,year,https://www.dhventures.vc,https://www.linkedin.com/company/dh-ventures/,19,9,1
Aescuvest,https://www.crunchbase.com/organization/aescuvest,Venture Capital,24,,"Frankfurt, Hessen, Germany","Early Stage Venture, Late Stage Venture, Venture","Leading, healthcare dedicated FinTech company. Pan-European deal-by-deal platform.","European Union (EU), Europe, Middle East, and Africa (EMEA)",2014-01-01,year,https://aescuvest.eu/,https://www.linkedin.com/company/aescuvest-gmbh/,22,2,
Blockwall,https://www.crunchbase.com/organization/blockwall-management-gmbh,Venture Capital,24,1,"Frankfurt, Hessen, Germany","Early Stage Venture, Seed",Blockwall invests in visionary Web3 founders to shape a transparent and secure digital future for all generations.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2017-09-06,day,https://www.blockwall.vc,https://www.linkedin.com/company/blockwall/?originalSubdomain=de,24,4,
Advanced Blockchain,https://www.crunchbase.com/organization/advanced-blockchain,"Incubator, Venture Capital",24,,"Berlin, Berlin, Germany","Early Stage Venture, Seed",We invest in early stage companies and help them grow by providing technical and operational resources to support them.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2017-01-01,year,https://www.advancedblockchain.com,https://www.linkedin.com/company/blockchainag,24,2,
Döhler Ventures,https://www.crunchbase.com/organization/doehler-ventures,Venture Capital,24,2,"Darmstadt, Hessen, Germany","Early Stage Venture, Seed",Döhler Ventures is a long-term oriented & entrepreneurial investor empowering early-stage startups in the nutrition & technology ecosystem.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2014-01-01,year,https://www.doehler-ventures.com/,https://www.linkedin.com/company/doehler-ventures/,19,4,
TVM Capital Life Science,https://www.crunchbase.com/organization/tvm-capital-life-science,Venture Capital,24,4,"Munich, Bayern, Germany","Early Stage Venture, Late Stage Venture, Post-Ipo, Venture","TVM Capital Life Science is a dedicated life science venture capital firm, with offices in Montreal, Canada and Munich, Germany.","European Union (EU), Europe, Middle East, and Africa (EMEA)",1983-01-01,year,http://www.tvm-lifescience.com/,https://www.linkedin.com/company/tvm-capital,19,16,3
IBG Beteiligungsgesellschaft Sachsen-Anhalt,https://www.crunchbase.com/organization/ibg-beteiligungsgesellschaft,"Government Office, Venture Capital",24,3,"Magdeburg-rothensee, Sachsen-Anhalt, Germany","Early Stage Venture, Late Stage Venture, Seed, Venture",IBG Beteiligungsgesellschaft Sachsen-Anhalt is a venture capital firm makes investments in territories such as Germany and Denmark.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2000-01-01,year,http://www.ibg-vc.de,,20,3,2
YZR Capital,https://www.crunchbase.com/organization/yzr-venture-capital,Venture Capital,23,,"Munich, Bayern, Germany","Early Stage Venture, Seed",YZR Venture Capital is a vertical Venture Capital Fund backing Health Tech Entrepreneurs.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2021-10-01,day,https://yzr.vc/,https://www.linkedin.com/company/yzr-vc,18,17,
Green Generation Fund,https://www.crunchbase.com/organization/green-generation-fund,Venture Capital,23,,"Berlin, Berlin, Germany","Convertible Note, Early Stage Venture, Seed, Venture",Green Generation Fund primarily invests in early-stage food technology and green technology companies.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2021-08-01,month,https://www.greengenerationfund.com/,https://www.linkedin.com/company/green-generation-fund/,19,17,
Vito Ventures,https://www.crunchbase.com/organization/vito-ventures,Venture Capital,23,3,"Munich, Bayern, Germany","Early Stage Venture, Late Stage Venture, Seed",Vito Ventures is a venture capital firm that seeks to invest in early stage and growth phase startups with no geographical limitation.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2015-01-01,year,http://www.vito.vc,https://www.linkedin.com/company/vito-ventures,14,7,
VR Ventures,https://www.crunchbase.com/organization/vr-ventures,Venture Capital,23,2,"Berlin, Berlin, Germany","Early Stage Venture, Seed",VR Ventures supports leading-edge startups in the financial services and real estate sector.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2019-01-01,year,https://www.vr-ventures.vc/,https://www.linkedin.com/company/vr-ventures-vc,17,9,
Berlin Technologie Holding,https://www.crunchbase.com/organization/berlin-technologie-holding,"Micro VC, Venture Capital",23,5,"Berlin, Berlin, Germany","Early Stage Venture, Late Stage Venture",Berlin Technologie Holding (BTH) focuses on investments in technology and technology-enabled businesses.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2013-03-01,day,http://www.berlinholding.com,http://www.linkedin.com/company/3119788,17,9,
A&T Capital,https://www.crunchbase.com/organization/a-t-capital,Venture Capital,23,1,"Berlin, Berlin, Germany","Early Stage Venture, Initial Coin Offering, Late Stage Venture, Seed, Venture",A&T Capital is an early to growth stage venture fund for emerging disruptive technologies.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2021-01-01,year,https://capitalant.com,https://www.linkedin.com/company/a-t-capital,21,9,
VC Fonds Technologie Berlin,https://www.crunchbase.com/organization/vc-fonds-technologie-berlin,Venture Capital,23,8,"Berlin, Berlin, Germany","Early Stage Venture, Late Stage Venture, Seed",VC Fonds Technologie Berlin GmbH is a joint initiative of Investitionsbank Berlin (IBB) and the State of Berlin.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,,18,1,1
blueworld.group,https://www.crunchbase.com/organization/blueworld-group,"Private Equity Firm, Venture Capital",23,3,"Frankfurt, Hessen, Germany","Early Stage Venture, Late Stage Venture, Private Equity, Seed, Venture",blueworld.group is a private equity and venture capital firm.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2014-01-01,year,https://www.blueworld.group/,https://www.linkedin.com/company/blueworldgroup/,21,2,
GreenTec Capital Partners,https://www.crunchbase.com/organization/greentec-capital-partners,Venture Capital,22,,"Frankfurt, Hessen, Germany","Debt, Early Stage Venture, Seed, Venture",GreenTec Capital Partners is a long-term investor that joins forces with startups from the proof of concept stage onwards and SMEs.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2015-01-01,year,http://www.greentec-capital.com,https://www.linkedin.com/company/10037097/,20,18,
June Fund,https://www.crunchbase.com/organization/june-fund,"Private Equity Firm, Venture Capital",22,,"Berlin, Berlin, Germany","Early Stage Venture, Late Stage Venture, Private Equity, Seed",June Fund is a global technology investor. The firm was discontinued in 2022 and is no longer actively investing.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2017-01-01,year,http://www.june.fund,https://www.linkedin.com/company/magneticcap,13,7,
ApolloCapital,https://www.crunchbase.com/organization/apollocapital,"Private Equity Firm, Venture Capital",22,5,"Munich, Bayern, Germany","Early Stage Venture, Late Stage Venture, Seed, Venture",ApolloCapital is a private VC vehicle financing young internet companies.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2010-05-05,day,http://www.apollocapital.de,https://www.linkedin.com/company/53435484,17,3,
Heilemann Ventures,https://www.crunchbase.com/organization/heilemann-ventures,"Micro VC, Venture Capital",22,10,"Berlin, Berlin, Germany","Early Stage Venture, Seed","Heilemann Ventures is a seed stage VC with strong competencies in fields such as company building, strategy, sales, fundraising and exits.","European Union (EU), Europe, Middle East, and Africa (EMEA)",2011-09-01,day,http://www.heilemann-ventures.com,http://www.linkedin.com/company/5051691,18,,
Dumont Venture,https://www.crunchbase.com/organization/dumont-venture,Venture Capital,22,7,"Cologne, Nordrhein-Westfalen, Germany","Early Stage Venture, Late Stage Venture, Seed",DuMont Venture Holding GmbH & Co. KG was founded in 2007 as a subsidiary of M. DuMont Schauberg - a leading media corporation based in,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2007-01-01,year,http://www.dumontventure.de,https://www.linkedin.com/company/dumont-venture,13,2,
Extantia Capital,https://www.crunchbase.com/organization/extantia,Venture Capital,21,,"Berlin, Berlin, Germany","Early Stage Venture, Seed, Venture","Extantia is a VC fund investing in breakthrough climate technologies, in search of the next ""Gigacorn"".","European Union (EU), Europe, Middle East, and Africa (EMEA)",2020-01-01,year,https://extantia.com/,https://www.linkedin.com/company/extantia-capital,17,10,
World Fund,https://www.crunchbase.com/organization/world-fund,Venture Capital,21,,"Berlin, Berlin, Germany","Early Stage Venture, Late Stage Venture, Seed",World Fund is a European Climate Tech VC fund investing in startups that contribute to solving the climate crisis.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2021-02-01,month,https://www.worldfund.vc/,https://www.linkedin.com/company/worldfund,17,16,
tokentus investment AG,https://www.crunchbase.com/organization/tokentus-invstment-ag,Venture Capital,21,,"Frankfurt, Hessen, Germany","Early Stage Venture, Initial Coin Offering, Seed, Venture",tokentus is a Venture capital investor for blockchain based business models.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2019-01-01,year,https://tokentus.com/,https://www.linkedin.com/company/tokentus,16,1,
GR Capital,https://www.crunchbase.com/organization/gr-capital,Venture Capital,21,7,"Berlin, Berlin, Germany",Late Stage Venture,A pan-European venture fund with a panoramic view,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2016-09-01,month,http://gr.capital,https://www.linkedin.com/company/17908138,18,,2
Deutsche Venture Capital,https://www.crunchbase.com/organization/deutsche-venture-capital,"Private Equity Firm, Venture Capital",21,10,"München, Bayern, Germany",,Deutsche Venture Capital is a venture capital and private equity firm.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",1998-01-01,year,http://www.dvcg.de,https://www.linkedin.com/company/dvc-deutsche-venture-capital/about/,17,6,2
Siemens Technology Accelerator,https://www.crunchbase.com/organization/siemens-technology-accelerator,"Accelerator, Venture Capital",21,3,"Munich, Bayern, Germany",Seed,Siemens Technology Accelerator is a non-strategic company builder and sells/licenses Siemens technologies.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2001-01-01,year,http://www.sta.siemens.com/,https://www.linkedin.com/company/siemens,10,3,
Porsche,https://www.crunchbase.com/organization/porsche,"Corporate Venture Capital, Investment Bank, Private Equity Firm, Venture Capital",20,1,"Stuttgart, Baden-Wurttemberg, Germany","Private Equity, Venture","Porsche is an automobile manufacturer that have advanced vehicle performance, improved safety, and spurred environmental innovations.","European Union (EU), Europe, Middle East, and Africa (EMEA)",1931-04-25,day,http://www.porsche.com,https://www.linkedin.com/company/porsche-ag/?originalSubdomain=in,18,5,1
European Circular Bioeconomy Fund,https://www.crunchbase.com/organization/european-circular-bioeconomy-fund,"Private Equity Firm, Venture Capital",20,,"Bonn, Nordrhein-Westfalen, Germany","Early Stage Venture, Late Stage Venture, Private Equity",European Circular Bioeconomy Fund invest and partner with entrepreneurs to accelerate late-stage circular bioeconomy companies.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2019-01-01,year,https://www.ecbf.vc,https://www.linkedin.com/company/european-circular-bioeconomy-fund,16,11,
Hevella Capital,https://www.crunchbase.com/organization/hevella-capital,Venture Capital,20,3,"Hamburg, Hamburg, Germany","Convertible Note, Debt, Early Stage Venture, Seed, Venture",Hevella Capital is a principal investment firm.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2016-01-01,year,https://www.hevella-capital.com/,https://www.linkedin.com/company/hevella-beteiligungen-gmbh,13,11,
EMBL Ventures,https://www.crunchbase.com/organization/embl-ventures,Venture Capital,20,6,"Heidelberg, Baden-Wurttemberg, Germany","Early Stage Venture, Late Stage Venture",EMBL Ventures is a German venture capital engaged in the financing and development of products and technologies in the healthcare sector.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2001-01-01,year,http://www.embl-ventures.com,https://www.linkedin.com/company/embl-ventures-gmbh/about/,13,5,2
HEARTFELT,https://www.crunchbase.com/organization/heartfelt,Venture Capital,19,,"Berlin, Berlin, Germany",Seed,HEARTFELT_is a Earliest-stage investor.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2018-01-01,year,https://heartfelt.capital/,https://www.linkedin.com/company/heartfeltcapital/,19,,
HW Capital,https://www.crunchbase.com/organization/hw-capital,"Private Equity Firm, Venture Capital",19,4,"München, Bayern, Germany",,HW Capital is an investment firm with a focus on the financial services industry.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2012-01-01,year,http://www.hwcapital.de/,https://www.linkedin.com/company/hw-capital-gmbh/,13,5,
CD-Venture,https://www.crunchbase.com/organization/cd-venture,Venture Capital,19,6,"Heidelberg, Baden-Wurttemberg, Germany","Early Stage Venture, Late Stage Venture",C.D. Ventures works collaboratively with clients to design sustainable change management solutions in Texas.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2003-01-01,year,http://www.cd-venture.com,https://www.linkedin.com/company/c-d-venture,10,,2
Merantix Capital,https://www.crunchbase.com/organization/merantix,Venture Capital,18,1,"Berlin, Berlin, Germany","Early Stage Venture, Seed",Building and investing in AI since 2016,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2016-03-01,month,http://merantix-capital.com,https://www.linkedin.com/company/merantix-capital,12,12,
Cusp Capital,https://www.crunchbase.com/organization/cusp-capital,Venture Capital,18,1,"Essen, Nordrhein-Westfalen, Germany",Early Stage Venture,Cusp Capital makes early-stage investments in technology companies on the cusp.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2021-01-01,year,https://www.cuspcapital.com,https://www.linkedin.com/company/cuspcapital/,15,14,
SMAPE Capital,https://www.crunchbase.com/organization/smape-capital,Venture Capital,18,,"Cologne, Nordrhein-Westfalen, Germany",Seed,"SMAPE Capital is an interdisciplinary team, based out of Europe, investing without global limits","European Union (EU), Europe, Middle East, and Africa (EMEA)",2021-01-01,year,https://www.smape.capital/,https://www.linkedin.com/company/smape-capital/about/,18,1,
Business Angels Club Berlin-Brandenburg e.V.,https://www.crunchbase.com/organization/business-angels-club-berlin,"Angel Group, Micro VC, Syndicate, Venture Capital",18,2,"Berlin, Berlin, Germany","Early Stage Venture, Late Stage Venture, Private Equity, Seed",The Business Angels Club Berlin is the official business angel association of the states Berlin and Brandenburg.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",1998-01-01,year,http://www.bacb.de,https://www.linkedin.com/company/bacb-de/,17,1,
Saarländische Wagnisfinanzierungsgesellschaft,https://www.crunchbase.com/organization/saarlndische-wagnisfinanzierungsgesellschaft,Venture Capital,18,1,"Saarbrücken, Saarland, Germany",Early Stage Venture,SaarlÃ¤ndische Wagnisfinanzierungsgesellschaft is a venture financing company providing capital to young technology companies.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",1997-01-01,year,http://www.swgmbh.de,,16,11,
Bitburger Ventures,https://www.crunchbase.com/organization/bitburger-ventures,Venture Capital,18,3,"Bitburg, Rheinland-Pfalz, Germany",Venture,Bitburger Ventures is the holding company of Bitburger Holding in the area of ​​venture capital.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2018-01-01,year,https://www.bitburger-ventures.de/en/,https://www.linkedin.com/company/bitburger-ventures/,14,3,
Catagonia Capital,https://www.crunchbase.com/organization/catagonia-capital,Venture Capital,18,3,"Berlin, Berlin, Germany","Early Stage Venture, Seed",Catagonia is a company building and consulting firm based in Berlin.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2009-01-01,year,https://www.catagonia.com/,https://www.linkedin.com/company/catagonia-capital-&-consulting/,17,4,
Motu Ventures,https://www.crunchbase.com/organization/motu-ventures,Venture Capital,18,3,"Berlin, Berlin, Germany",Seed,Motu Ventures is a Berlin-based seed fund focused on building lean startups and boosting talented entrepreneurs.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2013-01-01,year,http://motuventures.com/,https://www.linkedin.com/company/motuventures/,13,1,
Signature Ventures,https://www.crunchbase.com/organization/signature-ventures,Venture Capital,17,,"Aying, Bayern, Germany","Early Stage Venture, Seed, Venture","Early-stage Venture Capital fund investing in Blockchain, Distributed Ledger Technology and Web3 technology.","European Union (EU), Europe, Middle East, and Africa (EMEA)",2019-01-01,year,https://signatureventures.com/,https://www.linkedin.com/company/signatureventures/,12,4,
High Rise Ventures,https://www.crunchbase.com/organization/high-rise-ventures,"Micro VC, Venture Capital",17,1,"Berlin, Berlin, Germany","Early Stage Venture, Seed",High Rise Ventures is to help early stage tech start-ups that have a great team and a convincing technology.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2018-01-01,year,https://www.highrise.ventures,https://www.linkedin.com/company/high-rise-ventures-gmbh/about/,14,6,
Future Capital,https://www.crunchbase.com/organization/future-capital-ag,Venture Capital,17,3,"Frankfurt, Hessen, Germany","Early Stage Venture, Late Stage Venture","Future Capital invests in companies engaged in the life sciences and chemistry, including nanotechnology and material sciences.","European Union (EU), Europe, Middle East, and Africa (EMEA)",1999-03-01,day,http://www.future-capital.com,,14,2,1
Apic Investments,https://www.crunchbase.com/organization/signa-innovations,Venture Capital,17,2,"Berlin, Berlin, Germany",Early Stage Venture,Apic Investments is a PropTech & RetailTech Venture Capital Investor based out of Berlin,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2018-01-01,year,,,14,8,
TruVenturo,https://www.crunchbase.com/organization/truventuro-gmbh,Venture Capital,17,2,"Hamburg, Hamburg, Germany","Early Stage Venture, Late Stage Venture, Seed, Venture",TruVenturo is an entrepreneurial investor.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2009-01-01,year,http://www.truventuro.com/,https://www.linkedin.com/company/truventuro-gmbh/,11,1,
Blockchain Founders Capital,https://www.crunchbase.com/organization/blockchain-founders-capital,Venture Capital,16,,"Neustadt An Der Weinstraße, Rheinland-Pfalz, Germany","Early Stage Venture, Seed",Blockchain Founders Capital is a venture capital firm investing in early-stage companies.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2022-01-01,year,https://www.bfc.vc,https://www.linkedin.com/company/blockchain-founders-capital/?viewAsMember=true,16,2,
Capacura,https://www.crunchbase.com/organization/capacura,Venture Capital,16,,"Lohmar, Nordrhein-Westfalen, Germany","Convertible Note, Early Stage Venture, Seed","Capacura is reinventing the venture capital market so that more start-ups get access to capital, knowledge, processes and solutions.","European Union (EU), Europe, Middle East, and Africa (EMEA)",2018-01-01,year,https://www.capacura.de/,https://www.linkedin.com/company/capacura/about/,11,6,
Interface Capital,https://www.crunchbase.com/organization/interface-capital,Venture Capital,16,,"Berlin, Berlin, Germany","Early Stage Venture, Seed",Interface Capital is a venture capital firm.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2022-01-01,year,http://www.interfacecap.com,https://www.linkedin.com/company/interface-capital/,14,4,
xdeck,https://www.crunchbase.com/organization/xdeck-gmbh,"Accelerator, Venture Capital",16,,"Cologne, Nordrhein-Westfalen, Germany","Early Stage Venture, Seed","xdeck is a venture-platform that accelerates early-stage, data-enabled b2b tech startups","European Union (EU), Europe, Middle East, and Africa (EMEA)",2019-01-01,year,https://www.xdeck.de/,https://www.linkedin.com/company/xdeck,12,3,
