Organization Name,Organization Name URL,Operating Status,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Postal Code,Estimated Revenue Range,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description,Industry Groups,Number of Founders,Number of Employees,Founders,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Number of Events
EINHUNDERT Energy,https://www.crunchbase.com/organization/einhundert-energy,Active,,"Billing, Energy, Energy Efficiency, Energy Management, GreenTech, Renewable Energy, Solar","Cologne, Nordrhein-Westfalen, Germany",EINHUNDERT Energy develops smart services around green and digital energy supply for tenants.,"41,381","European Union (EU), Europe, Middle East, and Africa (EMEA)",50825,$1M to $10M,2017-01-01,year,,,,,For Profit,https://einhundert.de/,https://twitter.com/einhundert_cgn,https://www.facebook.com/Einhundertenergie/,https://www.linkedin.com/company/einhundertenergie/,"EINHUNDERT Energy develops smart services around green and digital energy supply, with the complete package of tenant electricity and transparent energy billing for tenants and entrepreneurs who want to benefit from green electricity, solar energy, and consistent cost transparency. The company offers the complete package for tenant electricity including planning, installation, operation, and maintenance of a photovoltaic system, supplying the tenants on site with low-cost solar energy and monthly bill on the real power consumption. The company monitors the power consumption from buildings through its app. Through the app, tenants can have their consumption transparent and under control. Property managers have the general stream in mind. The digital billing solution via app can seamlessly integrate vast range of technologies, from heat and water billing through smoke detectors to heat pumps and e-charging stations. EINHUNDERT Energy was founded on 2017 and is headquartered in Cologne, Germany.","Energy, Natural Resources, Payments, Software, Sustainability",2,51-100,"Ernesto Garnier, Markus Reinhold",3,,2022-08-16,,,,Venture - Series Unknown,,,,Venture - Series Unknown,6500000,EUR,7380945,6500000,EUR,7380945,"kopa ventures, Übermorgen Ventures, Triodos Bank, Clima Now, NRW.BANK",1,7,,,,,,,,,,,,,,Private,,,,,,,,,,,
Enermeter,https://www.crunchbase.com/organization/enermeter-gmbh,Active,,"Energy, Information Technology, Renewable Energy, Software","Cologne, Nordrhein-Westfalen, Germany",Enermeter is a software for energy management to reduce energy consumption and increase efficiency.,"1,099,226","European Union (EU), Europe, Middle East, and Africa (EMEA)",50996,,2016-01-01,year,,,,,For Profit,https://www.enermeter.de/,https://twitter.com/enermeterDE?lang=de,https://www.facebook.com/EnermeterDE/?hc_ref=ARTQCGsjHssL5m1FoA579hBAsSRqG4X8-DqQJfVFMsLi-Q36-Q1OOd64yTGekh0yoWg&fref=nf,https://www.linkedin.com/company/enermeter-gmbh,Enermeter GmbH is a software for energy management to reduce energy consumption and increase efficiency.,"Energy, Information Technology, Software, Sustainability",,1-10,,1,Seed,2019-01-18,,,,Seed,,,,Seed,,,,,,,M-VC Europe Ltd.,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
entrafin GmbH,https://www.crunchbase.com/organization/entrafin-gmbh,Active,,Financial Services,"Cologne, Nordrhein-Westfalen, Germany",entrafin GmbH offers purchasing and sales financing services for small and medium enterprises (SMEs) and banks in Germany. ,"804,309","European Union (EU), Europe, Middle East, and Africa (EMEA)",50859,Less than $1M,2015-01-01,year,,,,,For Profit,https://www.entrafin.de/,,,https://www.linkedin.com/company/entrafin,entrafin GmbH offers purchasing and sales financing services for small and medium enterprises (SMEs) and banks in Germany. ,Financial Services,1,11-50,Christoph Bauer,2,Seed,2017-12-01,,,,Seed,,,,Seed,,,,,,,"TechVision Fund, DvH Ventures, Michael Grabner Media GmbH",2,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
envelio,https://www.crunchbase.com/organization/envelio,Active,,"Analytics, Artificial Intelligence (AI), Cloud Computing, Electrical Distribution, Enterprise Software, Machine Learning, Power Grid, SaaS, Smart Cities, Software","Köln, Nordrhein-Westfalen, Germany",envelio is a cloud based smart grid platform.,"27,958","European Union (EU), Europe, Middle East, and Africa (EMEA)",50933,$1M to $10M,2017-01-01,year,2021-12-17,day,,,For Profit,https://envelio.com,https://twitter.com/envelio,https://www.facebook.com/envelio,https://www.linkedin.com/company/envelio/,"envelio provides the software as a service solution Intelligent Grid Platform to assist grid operators in the next phase of the energy transition. With algorithms based on artificial intelligence and mathematical optimization, planning and operation processes in distribution grids are enabled for the integration of millions of distributed energy resources and data from smart meters. Smart Grid Technologies are fully integrated into the grid operators’ toolbox to tackle challenges in the power grid.","Artificial Intelligence (AI), Data and Analytics, Energy, Internet Services, Real Estate, Science and Engineering, Software",5,101-250,"Fabian Potratz, Moritz Cramer, Philipp Erlinghagen, Philipp Goergens, Simon Koopmann",3,M&A,2019-12-12,6000000,EUR,6710073,Series A,6000000,EUR,6710073,Series A,7000000,EUR,7863843,7071429,EUR,7945711,"HTGF | High-Tech Gruenderfonds, Demeter, EASME, eCAPITAL ENTREPRENEURIAL PARTNERS, Demeter Partners",3,5,,Was Acquired,envelio acquired by E.ON,https://www.crunchbase.com/acquisition/e-on-acquires-envelio--a65f8768,E.ON,https://www.crunchbase.com/organization/e-on,2021-12-17,day,,,,Acquisition,,Private,,,,,,,,,,,
epilot,https://www.crunchbase.com/organization/e-pilot,Active,,"B2B, Cloud Computing, Enterprise Software, SaaS, Software","Cologne, Nordrhein-Westfalen, Germany",The SaaS platform for a new energy world.,"23,234","European Union (EU), Europe, Middle East, and Africa (EMEA)",50670,Less than $1M,2017-08-01,day,,,,,For Profit,https://epilot.cloud/,,,https://www.linkedin.com/company/e%C2%B7pilot-gmbh/,"The software-as-a-service cloud platform epilot is the digital foundation for scaling sales, service, grid and implementation processes in the energy transition.   epilot brings more transparency to solution providers, utilities, grid operators as well as their partners, B2C and B2B customers. The Cologne-based tech company supports more than 100 enterprise customers with modern customer experiences and efficient collaboration management. At the customer interface, inquiries are digitally captured or products and services are sold online with epilot. The management and implementation of incoming inquiries is carried out with the help of a transparent 360° view and an automated workflow management in cooperation with partners. A modern customer portal helps expanding customer potential.","Internet Services, Other, Software",2,51-100,"Michel Nicolai, Szilard Toth",5,,2024-07-10,10000000,EUR,10819045,Venture - Series Unknown,10000000,EUR,10819045,Venture - Series Unknown,10000000,EUR,10819045,10000000,EUR,10819045,"Riverside Acceleration Capital, Expedition Growth Capital, Enercity",2,3,,,,,,,,,,,,,,Private,,,,,,,,,,,5
Evy Solutions,https://www.crunchbase.com/organization/evy-solutions,Active,,"Cloud Computing, Document Management, Information Technology, Management Consulting, Software","Köln, Nordrhein-Westfalen, Germany",Evy Solutions is an artificial intelligence-based document processing and process automation platform.,"101,907","European Union (EU), Europe, Middle East, and Africa (EMEA)",50667,$1M to $10M,2017-01-01,year,,,,,For Profit,https://evy-solutions.de/,,https://www.facebook.com/evysolutions/,https://www.linkedin.com/company/evy-solutions-gmbh/,"Evy Solutions is a software and service provider in the field of document processing and analysis. They offer intelligent document analysis and processing solutions for the automation of business processes. Their AI software handles the classification of content, keywording, and recognition of relevant information for document analysis.","Information Technology, Internet Services, Professional Services, Software",,11-50,,1,Seed,2022-06-21,1600000,EUR,1684929,Seed,1600000,EUR,1684929,Seed,1600000,EUR,1684929,1600000,EUR,1684929,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
eyva.ai,https://www.crunchbase.com/organization/datazeit,Active,,"Artificial Intelligence (AI), Big Data, Consumer, Information Technology, Machine Learning, Market Research, Natural Language Processing, Software, Text Analytics","Köln, Nordrhein-Westfalen, Germany",Meet eyva - you guide to a winning product portfolio.,"4,907","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2016-01-01,year,,,,,For Profit,https://www.eyva.ai,,,https://www.linkedin.com/company/eyvaos/?viewAsMember=true,"Time matters. Discover in seconds. Employees spend 3 hours every day only searching for answers. The result? 50% of their searches end up in failure. A total of 2 months a year wasted pointlessly. The worst part? Nonsense, that has no context or relevant information to their entered topic. It's a waste of time, it's a waste of money, it's a waste of nerves - and it turns faster into frustration than one can even spell the word. Can you feel it? Perfect. The omnipotent, the future, the creator of the biggest Product Knowledge Graph of our time, able to connect every important data point from public data like social media or the world wide web. Meaning? Your search request goes wider, deeper, on higher levels. In short: it's efficient, it's successful and turns your products into growth. datazeit reimagines the discovery and helps you to get rid of the 'keyword-hit enter-wait for result-repeat until found or give up' search kind of way you and millions of people lived for so long. Stop looking, start finding.","Artificial Intelligence (AI), Data and Analytics, Design, Information Technology, Other, Science and Engineering, Software",3,11-50,"Djef Riady Rifamole, Rituraj Mitra, Wilhelm Raider",3,Seed,2024-12-13,2750000,EUR,2889047,Seed,2750000,EUR,2889047,Seed,2750000,EUR,2889047,2750000,EUR,2889047,"Earlybird Venture Capital, True., Robin Capital, WENVEST Capital, Super Angels",4,10,,,,,,,,,,,,,,Private,,,,,,,,,,,
Fasciotens,https://www.crunchbase.com/organization/fasciotens,Active,,"Health Care, Hospital, Life Science","Cologne, Nordrhein-Westfalen, Germany","Fasciotens helps with the open abdomen - increase the odds, reduce the risks.","144,921","European Union (EU), Europe, Middle East, and Africa (EMEA)",50858,Less than $1M,2016-01-01,year,,,,,For Profit,http://www.fasciotens.de/en/,,,https://www.linkedin.com/company/fasciotens-gmbh,"Various conditions like severe infections, postoperative complications, or injuries require the abdomen to be left open. This therapy can be life-saving, e.g., in cases of abdominal compartment syndrome. The major consequence, however, is retraction of the abdominal wall, which often makes delayed closure impossible. Our approach to the open abdomen, which holds the abdominal wall in tension and increases intra-abdominal volume, is simple but new.","Biotechnology, Health Care, Science and Engineering",2,11-50,"Frank Beyer, Gereon Lill",2,Seed,2024-05-29,,,,Non-equity Assistance,2600000,EUR,3062931,Seed,2600000,EUR,3062931,2600000,EUR,3062931,"MedTech Innovator, coparion",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Fimo Health,https://www.crunchbase.com/organization/fimo-health,Active,,"Health Care, Medical, Medical Device","Köln, Nordrhein-Westfalen, Germany",We build the leading ecosystem for patients suffering from fatigue in chronic diseases.,"256,835","European Union (EU), Europe, Middle East, and Africa (EMEA)",50827,Less than $1M,2019-12-30,day,,,,,For Profit,https://fimohealth.com,,https://www.facebook.com/FIMOHealth,https://www.linkedin.com/company/19077321/,"Fimo Health is building the leading ecosystem for patients suffering from fatigue in chronic diseases by combining data, science and technology. Our solution is already available for Long Covid, Multiple Sclerosis and ME/CFS (only CE-certified solution for Long Covid) and soon will follow a version for Oncology. The app is already reimbursed by several health insurances with more than 20 million members.",Health Care,2,11-50,"Alexander Krawinkel, Dominik Stiegeler",1,Seed,2022-06-08,,,,Seed,,,,Seed,,,,,,,"LUMO labs, Rockstart, Barmenia Next Strategies, NRW.BANK",2,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
Firstwire,https://www.crunchbase.com/organization/firstwire,Active,,"Finance, Information Technology, Marketing, Marketplace","Köln, Nordrhein-Westfalen, Germany",Firstwire is a web-based marketplace for capital market professionals.,"312,830","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2015-01-01,year,,,,,For Profit,https://firstwire.market/,,,https://www.linkedin.com/company/firstwire-gmbh/,"Firstwire is a digital and decentralized marketplace where debt issuers and investors match their transactions. They create a democratic and data driven marketplace where you have full control of your transactions. Their technology uses smart matching algorithms to empower you to find the right investor.  They manage deals, documentation, and contracts.","Commerce and Shopping, Financial Services, Information Technology, Sales and Marketing",3,11-50,"Friedhelm A. Schmitt, Johannes Haidl, Michael Dreiner",2,Early Stage Venture,2022-04-01,,,,Series A,,,,Series A,,,,,,,"Lakeside Invest & Consult, Schürfeld Group",,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Flowtify,https://www.crunchbase.com/organization/flowtify,Active,,"Food Processing, Information Technology, Internet of Things, Software","Cologne, Nordrhein-Westfalen, Germany",Flowtify develops and operates a hygiene and quality management platform and application for food service industry.,"150,148","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2015-01-01,year,,,,,For Profit,http://www.flowtify.de/,https://twitter.com/flowtify,https://www.facebook.com/flowtify,https://www.linkedin.com/company/flowtify/?originalSubdomain=in,"Flowtify develops and operates a hygiene and quality management platform and application for food service industry. The software helps users implement HACCP (hygiene self-control system) documents in a traceable way in accordance with EU Regulation 852/2004 on tablets and smartphones. All checklists are documented paperlessly and archived in the cloud. Employees can perform tasks themselves with the aid of photos, videos and PDFs and, in the event of any abnormalities, notifications can be sent automatically to the relevant people.","Food and Beverage, Information Technology, Internet Services, Software",3,1-10,"Daniel Vollmer, Gabriel Schlatter, Parshin Mortazi",3,Early Stage Venture,2019-03-07,,,,Series A,,,,Series A,120000,USD,120000,120000,USD,120000,"Techstars, HTGF | High-Tech Gruenderfonds, LeadX Capital Partners, METRO Xcel, R/GA Ventures",3,6,,,,,,,,,,,,,,Private,,,,,,,,,,,1
foodforecast,https://www.crunchbase.com/organization/foodforecast,Active,,"Artificial Intelligence (AI), Bakery, Food and Beverage, Machine Learning, Restaurants, Software","Cologne, Nordrhein-Westfalen, Germany",IT Software using Artificial Intelligence,"40,452","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2018-12-01,month,,,,,For Profit,https://foodforecast.com,,,https://www.linkedin.com/company/smart-foodforecast/,AI supported solution to reduce food waste.,"Artificial Intelligence (AI), Data and Analytics, Food and Beverage, Science and Engineering, Software",,1-10,,2,Seed,2024-09-30,3000000,EUR,3348211,Seed,3000000,EUR,3348211,Seed,3500000,EUR,3876453,3500000,EUR,3876453,"Blue Horizon Corporation, Future Food Fund, SCALEHOUSE Capital, Aeronaut Invest",2,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
Freightly,https://www.crunchbase.com/organization/freightly,Active,,Logistics,"Cologne, Nordrhein-Westfalen, Germany",Freightly is a real-time logistics & transport management system.,"87,472","European Union (EU), Europe, Middle East, and Africa (EMEA)",50829,Less than $1M,2017-01-01,year,,,,,For Profit,http://freightly.com/,https://twitter.com/freightly,https://www.facebook.com/freightly/,https://www.linkedin.com/company/5264962/,"Freightly TMS (transport management system) combines IT with expertise in the logistics sector and will digitalize your company – depending on your requirements, easily and accessible from anywhere. At Freightly TMS, we have the vision of making logistics digital in order to enable access at any time. With the aid of our smart data analysis techniques, it is possible to make qualified decisions more quickly. The management of logistics services is fundamentally simplified, and complex tasks are optimized. Information and document exchange with your forwarding agents, shipping lines and airlines is a key element of Freightly TMS. Freightly TMS covers all your logistics processes, from procurement and shipping to billing, to form a cloud-based solution aimed at reducing volatility within the supply chain and open up the opportunity to enter the age of digitalization. Every decision in the shipping process, from booking and documentation to payment, is supported by our intelligent database processes. Recurring work steps are automated, saving you enormous amounts of time. Freightly TMS also offers the possibility of live tracking your shipments and real-time checking for changes in freight prices or previously negotiated rates. Use our statistics and analysis tools to recognize trends in the market and react to them. We are a new form of logistics – from the bottom up for quick and qualified decisions for all those involved in the supply chain. Check out our Freightly advantages & modules: + digital freight purchase + white-label-solution + reports / statistics + real-time tracking / diver app + route management / disposition + parcel shipping + article PO management + airline management + carrier matching + warehouse management  + work planning + ocean carrier management + SAP / ERP interface + freight rates upload + customer login + manage multiple locations + supplier login",Transportation,,1-10,,1,Seed,2021-07-26,2500000,USD,2500000,Seed,2500000,USD,2500000,Seed,2500000,USD,2500000,2500000,USD,2500000,100Unicorns,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,1
gasido,https://www.crunchbase.com/organization/gasido,Active,,"Industrial, Oil and Gas, Small and Medium Businesses","Cologne, Nordrhein-Westfalen, Germany",gasido is a procurement platform for industrial gases.,"972,930","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2017-01-01,year,,,,,For Profit,https://www.gasido.de,,,https://www.linkedin.com/company/gasidogmbhi.g.,"gasido offers industrial gases. These include liquid gases like liquid nitrogen as well as rarer gases like argon, carbon dioxide, helium, nitrogen, and oxygen. Technical gases, medical gases, food gases, dry ice, liquid nitrogen, specialty gases, gas bottle bundles, and heating gases are among their offerings. In addition, their service is directly used by 55% of all DAX 40 enterprises.","Energy, Manufacturing, Natural Resources, Other",,1-10,,1,Seed,2018-05-16,,,,Pre-Seed,,,,Pre-Seed,,,,,,,NCA,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
GeoPard Agriculture,https://www.crunchbase.com/organization/geopard-ariculture,Active,,"Agriculture, AgTech, Analytics, Big Data, Farming","Cologne, Nordrhein-Westfalen, Germany",Simplify the complexity of precision farming using multi-year field variability and accurate variable rate application maps.,"219,131","European Union (EU), Europe, Middle East, and Africa (EMEA)",50733,,2019-04-12,day,,,,,For Profit,https://geopard.tech/,https://twitter.com/GeoPardAgri,https://www.facebook.com/geopardAgriculture,https://www.linkedin.com/company/geopard-agriculture,"GeoPard Agriculture is an agriculture intelligence platform that enables crop farming agribusinesses to increase ROI and to integrate data-driven sustainable precision Ag practices using cutting-edge spatial data analytics and AI algorithms. In particular, GeoPard automates workflows to create VRA maps for seeding, fertilizing, and crop protection based on various data sources and custom agronomic logic. GeoPard provides its solution as White-label, On-premise, API, web, and mobile applications. GeoPard offers the following modules: - Geospatial business intelligence for farm data: high-density sensors, vegetation indexes, yield, soil chemical profile, lidar topography; processing pipelines, field productivity reports, automated scalable analytics capabilities at field/farm/region levels -3D maps of a field - Multi-data layers and cross-data layers field analytics to research factors that limit field productivity or to detect anomalies - Variable Rate Application maps for seeding, fertilizing, spraying, soil sampling and planning for scouting - Mobile application with off-line geospatial data capabilities to have access to necessary maps and data layers even without a stable internet connection - Digital transformation assistance to utilize geospatial big data potential - Tailored cloud scalable solutions based on GeoPard API - GeoPard acts as a technology and digital transformation partner for agribusinesses","Agriculture and Farming, Data and Analytics",3,1-10,"Dmitry Dementiev, Dzmitry Yablonski, Vladimir Klinkov",3,,2023-08-23,,,,Non-equity Assistance,,,,,,,,,,,"RootCamp, IZDAT, X2.0",1,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Heysite,https://www.crunchbase.com/organization/heysite,Active,,Content,"Cologne, Nordrhein-Westfalen, Germany","Heysite redefine the way people create a website: for free, easy, in a minute and on any device.","474,211","European Union (EU), Europe, Middle East, and Africa (EMEA)",D-50672,Less than $1M,2017-01-01,year,,,,,For Profit,https://heysite.io,https://www.twitter.com/heysite,,,"Heysite redefine the way people create a website: for free, easy, in a minute and on any device.",Media and Entertainment,1,51-100,Stephan Kinganamchira,1,Seed,2018-07-20,,,,Pre-Seed,,,,Pre-Seed,,,,,,,Next Media Accelerator,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,1
how.fm,https://www.crunchbase.com/organization/soundreply,Active,,"Information Technology, Software","Cologne, Nordrhein-Westfalen, Germany",how.fm is a manual worker training and performance support platform,"130,478","European Union (EU), Europe, Middle East, and Africa (EMEA)",50827,$1M to $10M,2018-01-01,year,,,,,For Profit,http://www.how.fm,https://twitter.com/howfmHQ,https://www.facebook.com/howfm/,https://www.linkedin.com/company/howfm/,"how.fm is transforming manual laborers’ onboarding and training processes through digitalization. The platform enables warehouse operators to onboard, upskill, and support their workers every day.","Information Technology, Software",2,11-50,"Andreas Kwiatkowski, Farhoud Cheraghi",2,Seed,2022-05-26,5000000,EUR,5366350,Seed,5000000,EUR,5366350,Seed,8166350,USD,8166350,8166350,USD,8166350,"Kindred Capital, Leblon Capital, Capnamic Ventures, Join Capital, Christopher North",1,8,,,,,,,,,,,,,,Private,,,,,,,,,,,
Impect GmbH,https://www.crunchbase.com/organization/impect-gmbh,Active,,,"Cologne, Nordrhein-Westfalen, Germany",Data Provider for next level footbal data,"132,923","European Union (EU), Europe, Middle East, and Africa (EMEA)",50679,,2015-01-01,day,,,,,For Profit,https://www.impect.com,https://twitter.com/impect_official,,https://www.linkedin.com/company/impect-gmbh,We are one of the leading data providers for football data. Visit www.impect.com for more information about our products and market coverage.,,,101-250,,1,Seed,2018-01-01,120000,EUR,144129,Pre-Seed,120000,EUR,144129,Pre-Seed,120000,EUR,144129,120000,EUR,144129,22 Invest,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
JUMiNGO,https://www.crunchbase.com/organization/jumingo,Active,,"E-Commerce, E-Commerce Platforms, Logistics, Price Comparison, Shipping, Transportation","Cologne, Nordrhein-Westfalen, Germany",JUMiNGO is as digital carrier your best shipping partner for worldwide and express shipments.,"71,452","European Union (EU), Europe, Middle East, and Africa (EMEA)",50668,,2017-01-01,year,,,,,For Profit,https://www.jumingo.com,,https://www.facebook.com/jumingoDE/,https://www.linkedin.com/company/jumingo,"JUMiNGO is a digital shipping partner for worldwide and express shipments with partners such as DHL, UPS, TNT, FedEx, GLS and DPD. On the way from start-up to scale-up, it sets new digital standards to drive the digitalization of the logistics industry. It is easy, has best prices and offers a personal service. JUMiNGO is awarded with the Kununu Top Company seal as one of the most popular employers in Germany and is rated as excellent with Trustpilot.","Commerce and Shopping, Internet Services, Transportation",2,51-100,"Kai Kleuser, Sascha Goldstein",2,Early Stage Venture,2022-06-01,,,,Series A,,,,Series A,1000000,EUR,1076250,1000000,EUR,1076250,"neoteq ventures, Tim Schumacher, Equivia Partners, Ryan Hood, Arno Nonnen",1,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
Kerberos Compliance,https://www.crunchbase.com/organization/steltemeier-rawe,Active,,"Business Intelligence, Compliance, Consulting, FinTech, Information Technology, Legal Tech, SaaS","Cologne, Nordrhein-Westfalen, Germany","RegTech, SaaS, Compliance, KYC, KYB, AML, Anti-Money Laundering","271,421","European Union (EU), Europe, Middle East, and Africa (EMEA)",50678,$1M to $10M,2017-01-01,year,,,,,For Profit,https://www.kerberos-compliance.com/en/,https://twitter.com/KerberosAML,,https://www.linkedin.com/company/kerberos-compliance,"RegTech, LegaTech, SaaS - Kerberos means digital AML compliance for all. It's an undesirable duty that we take off our clients' shoulders: Compliance with legal money laundering prevention measures. In Germany, often referred to as a ""money laundering paradise"", more than 100 billion euros are laundered every year. Regulators are responding to increasing international pressure by tightening money laundering laws. This also includes the expansion of the circles of obligated parties, which hits many sectors unprepared. We see our task in supporting all obligated parties in the digital compliance with their legal requirements. This allows them to concentrate on their core business.","Data and Analytics, Financial Services, Information Technology, Professional Services, Software",1,51-100,Sven Rawe,1,Seed,2017-07-07,,,,Pre-Seed,,,,Pre-Seed,,,,,,,Lepi Ventures,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Klarheit,https://www.crunchbase.com/organization/klarheit,Active,,,"Cologne, Nordrhein-Westfalen, Germany",Klarheit reach goals in a positive and sustainable way.,"549,324","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1B to $10B,2015-01-01,year,,,,,For Profit,https://www.halloklarheit.de/,,https://www.facebook.com/halloklarheit,https://www.linkedin.com/company/klarheit/?originalSubdomain=in,Klarheit reach goals in a positive and sustainable way.,,,1-10,,1,Seed,2016-06-01,,,,Seed,,,,Seed,,,,,,,STARTPLATZ,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Kraftling,https://www.crunchbase.com/organization/kraftling,Active,,"Food and Beverage, Food Processing, Manufacturing, Snack Food","Cologne, Nordrhein-Westfalen, Germany",Kraftling engages in the production and supply of ready-to-consume snacks and drinks.,"77,251","European Union (EU), Europe, Middle East, and Africa (EMEA)",50827,Less than $1M,2018-01-01,year,,,,,For Profit,https://kraftlinge.com/,,https://www.facebook.com/kraftlinge/,https://www.linkedin.com/company/kraftling/,Kraftling engages in the production and supply of ready-to-consume snacks and drinks. Kraftling customers can get freshness and enjoyment all in one package - their products are ideal companions in everyday life for better well-being and a more conscious diet. Kraftling products are made with vegan ingredients that are intentionally plant-based for greater sustainability.,"Food and Beverage, Manufacturing",,11-50,,1,Seed,2022-04-14,1800000,EUR,1947894,Seed,1800000,EUR,1947894,Seed,1800000,EUR,1947894,1800000,EUR,1947894,G-FUND,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
kyp.ai,https://www.crunchbase.com/organization/kyp-ai,Active,,Artificial Intelligence (AI),"Köln, Nordrhein-Westfalen, Germany",kyp.ai is a transformation mining company fueling digital change.,"25,726","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$10M to $50M,2018-01-01,year,,,,,For Profit,https://www.kyp.ai/,https://twitter.com/kyp_ai?lang=en,https://www.facebook.com/Kypai-111305060648724/,https://www.linkedin.com/company/kypai,"kyp.ai provides insights into resource utilization, automation potential, and resource monitoring, allowing clients to significantly improve transparency and free up resources. The customers can quickly understand their abstract processes and how they interact with people and technology. The automatically generated, data-driven improvement recommendations are designed to provide the quickest ROI possible.","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",3,51-100,"Adam Bujak, Frank Scheuble, Mirosław Bartecki",2,Early Stage Venture,2023-09-20,17500000,EUR,18637324,Series A,17500000,EUR,18637324,Series A,17500000,EUR,18637324,17500000,EUR,18637324,"42CAP, OTB Ventures, Tola Capital, 10x Group",1,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
Legalbird,https://www.crunchbase.com/organization/legalbird,Active,,"Consulting, Internet, Legal Tech, Professional Services","Cologne, Nordrhein-Westfalen, Germany",Legalbird helps consumers to solve their legal issues within minutes.,"540,376","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$50M to $100M,2018-01-01,year,,,,,For Profit,https://www.legalbird.de,,,https://www.linkedin.com/company/legalbird,Legalbird provides online legal advice to clients and enforces their claims. Legalbird was founded in 2018 by Andreas Quauke and Melanie Treude and is based in Cologne.,"Internet Services, Other, Professional Services",1,1-10,Andreas Quauke,1,Seed,2018-03-31,,,,Seed,,,,Seed,,,,,,,CHECK24 Ventures,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Lumoview Building Analytics,https://www.crunchbase.com/organization/lumoview-building-analytics,Active,,"Analytics, CleanTech, Energy Efficiency, Facility Management, Green Building, GreenTech, Hardware, Property Management, Software, Sustainability","Cologne, Nordrhein-Westfalen, Germany",Lumoview digitizes buildings in 2 seconds per room and empowers owners to improve their buildings and reduce CO2 emissions.,"263,217","European Union (EU), Europe, Middle East, and Africa (EMEA)",50825,,2019-02-01,month,,,,,For Profit,https://www.lumoview.com,,,https://www.linkedin.com/company/lumoview,Lumoview digitizes buildings in 2 seconds per room with a device that can be used by everyone. The data is then analyzed highly automated in the cloud. The connected online platform empowers building owners to take action and improve their buildings and reduce CO2 emissions.,"Data and Analytics, Energy, Hardware, Real Estate, Software, Sustainability",2,11-50,"Arne Tiddens, Silvan Siegrist",5,Seed,2024-02-28,,,,Seed,,,,Seed,,,,,,,"NRW.BANK, EIC Accelerator",2,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
